time,latitude,longitude,depth,phase,x,y,z,bx,by,Q_x,Q_y,Q_bx,Q_by,P
2026-07-10 12:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 12:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 12:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 12:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 13:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 13:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 13:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 13:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 13:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 13:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 14:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 14:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 14:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 14:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 14:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 14:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 15:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 15:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 15:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 15:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 15:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 15:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 16:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 16:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 16:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 16:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 16:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 16:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 17:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 17:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 17:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 17:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 17:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 17:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 18:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 18:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 18:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
